AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
"0,300655766","0,279770445","0,145863223","0,346724055","0,294595887","0,894787183","0,692969871","0,887135342","0,521759923","0,536107126","0,897178384","0,635581062","0,896221903","0,909612626","0,894787183","0,887135342","0,279770445","0,897178384","0,909612626","0,595408895","0,534194165","0,339072214","0,43472023","0,366810139","0,917264467","0,926829268","0,544715447","0,518412243","0,459110473","0,862745098","0,378287901","0,621712099","0,670970827","0,782879005","0,776183644","0,888091822","0,648971784","0,578192253","0,888570062","0,761358202","0,795791487","0,817790531"
"0,763495953","0,485891918","0,302247728","0,441415591","0,234815878","0,745098039","0,476805356","0,728359637","0,521759923","0,797226208","0,400765184","0,659014825","0,396939264","0,43998087","0,745098039","0,728359637","0,485891918","0,400765184","0,43998087","0,538976566","0,759923482","0,339072214","0,245815399","0,286465806","0,408417025","0,321377331","0,544715447","0,293161167","0,845050215","0,284552846","0,789574366","0,757054041","0,670970827","0,656623625","0,642276423","0,552845528","0,714968914","0,578192253","0,807269249","0,93735055","0,955523673","0,568149211"
"0,574419344","0,714012434","0,976087996","0,346724055","0,242467719","0,674318508","0,81300813","0,668101387","0,815877571","0,471066475","0,733142037","0,888091822","0,265423242","0,754184601","0,674318508","0,668101387","0,714012434","0,733142037","0,754184601","0,471066475","0,74844572","0,853658537","0,865614538","0,957914873","0,743663319","0,747011","0,665231946","0,573409852","0,459110473","0,901960784","0,378287901","0,441415591","0,670970827","0,656623625","0,795791487","0,552845528","0,648971784","0,578192253","0,393113343","0,993782879","0,993304639","0,737446198"
"0,735334157","0,544237207","0,211382114","0,732663797","0,81061693","0,674796748","0,756097561","0,236728838","0,521759923","0,816355811","0,55954089","0,772357724","0,253945481","0,490196078","0,674796748","0,236728838","0,544237207","0,55954089","0,490196078","0,823051172","0,644189383","0,592539455","0,661406026","0,616451459","0,794835007","0,761358202","0,68723099","0,457675753","0,81157341","0,379244381","0,450023912","0,441415591","0,81396461","0,711142994","0,780487805","0,727403156","0,648971784","0,578192253","0,702534672","0,217599235","0,363940698","0,349115256"
"0,785226725","0,392635103","0,791965567","0,81444285","0,56241033","0,75131516","0,386896222","0,776661884","0,521759923","0,44045911","0,210425634","0,635581062","0,664275466","0,178861789","0,75131516","0,776661884","0,392635103","0,210425634","0,178861789","0,542324247","0,848397896","0,339072214","0,266379723","0,286465806","0,385939742","0,346724055","0,544715447","0,892395983","0,459110473","0,523194644","0,550932568","0,441415591","0,802486848","0,769488283","0,642276423","0,552845528","0,735054998","0,578192253","0,308943089","0,968436155","0,967001435","0,642276423"
"0,412105803","0,337637494","0,168340507","0,346724055","0,342898135","0,972262076","0,631755141","0,965566714","0,521759923","0,433763749","0,982305117","0,635581062","0,888570062","0,991869919","0,972262076","0,965566714","0,337637494","0,982305117","0,991869919","0,621233859","0,582974653","0,339072214","0,357723577","0,43519847","0,867049259","0,961740794","0,544715447","0,162601626","0,459110473","0,920133907","0,378287901","0,441415591","0,670970827","0,656623625","0,901004304","0,959349593","0,828311813","0,578192253","0,882831181","0,739359158","0,634146341","0,906743185"
"0,813719665","0,520803443","0,720707795","0,346724055","0,595887135","0,163079866","0,301291248","0,224294596","0,797704448","0,308464849","0,210425634","0,68531803","0,095169775","0,178861789","0,163079866","0,224294596","0,520803443","0,210425634","0,178861789","0,471066475","0,25107604","0,594930655","0,75227164","0,286465806","0,306551889","0,321377331","0,544715447","0,092778575","0,459110473","0,284552846","0,378287901","0,588713534","0,670970827","0,675274988","0,642276423","0,552845528","0,648971784","0,578192253","0,715447154","0,148732664","0,151123864","0,033476805"
"0,531067708","0,279770445","0,534194165","0,68531803","0,648971784","0,617407939","0,198947872","0,387852702","0,931133429","0,781444285","0,56097561","0,841702535","0,179340029","0,520803443","0,617407939","0,387852702","0,279770445","0,56097561","0,520803443","0,494978479","0,965566714","0,339072214","0,354854137","0,422285988","0,81252989","0,675753228","0,737924438","0,343376375","0,81444285","0,352941176","0,802486848","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,760879962","0,93591583","0,308943089","0,304160689","0,328072692","0,43902439"
"0,049203781","0,87757054","0,394548063","0,878527021","0,402199904",1,"0,927785748","0,993304639","0,835485414","0,725968436","0,87278814","0,827355332","0,387852702","0,834528934",1,"0,993304639","0,87757054","0,87278814","0,834528934","0,544715447","0,164992826","0,378766141","0,317551411","0,652797704","0,99856528","0,977522716","0,544715447","0,952654232","0,863223338","0,839311334","0,4988044","0,770923003","0,761836442","0,959349593","0,756097561","0,552845528","0,858919177","0,93878527","0,512673362","0,910569106","0,87757054","0,960784314"
"0,716024904","0,847919656","0,727881396","0,346724055","0,837876614","0,529411765","0,835485414","0,692013391","0,521759923","0,487326638","0,31037781","0,635581062","0,714968914","0,265423242","0,529411765","0,692013391","0,847919656","0,31037781","0,265423242","0,805834529","0,336202774","0,683883309","0,808225729","0,286465806","0,306551889","0,321377331","0,835963654","0,596365375","0,907699665","0,520803443","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,681492109","0,648971784","0,578192253","0,835485414","0,546628407","0,549019608","0,513151602"
"0,407521077","0,279770445","0,131037781","0,346724055","0,317073171","0,945480631","0,646580583","0,913438546","0,521759923","0,570540411","0,93926351","0,635581062","0,851745576","0,946915352","0,945480631","0,913438546","0,279770445","0,93926351","0,946915352","0,56241033","0,479674797","0,339072214","0,49832616","0,396461023","0,945958871","0,906264945","0,544715447","0,829746533","0,459110473","0,74892396","0,378287901","0,789574366","0,670970827","0,945002391","0,642276423","0,596365375","0,648971784","0,744619799","0,943567671","0,68483979","0,711621234","0,87278814"
"0,158644887","0,93543759","0,944524151","0,769488283","0,952175992","0,456719273","0,488761358","0,271162123","0,993782879","0,285509326","0,210425634","0,919655667","0,528455285","0,178861789","0,456719273","0,271162123","0,93543759","0,210425634","0,178861789","0,956001913","0,164992826","0,819225251","0,857484457","0,956480153","0,306551889","0,321377331","0,544715447","0,236250598","0,602104256","0,352462936","0,913916786","0,757532281","0,866092779","0,721664275","0,963653754","0,662362506","0,722620756","0,601626016","0,704447633","0,819225251","0,819225251","0,779531325"
"0,72391628","0,528933525","0,362984218","0,781444285","0,534194165","0,866092779","0,303204209","0,848397896","0,521759923","0,156384505","0,219033955","0,635581062","0,095169775","0,178861789","0,866092779","0,848397896","0,528933525","0,219033955","0,178861789","0,471066475","0,884265901","0,460545194","0,350549976","0,286465806","0,37494022","0,321377331","0,544715447","0,210903874","0,552367288","0,629363941","0,504065041","0,530846485","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,37302726","0,331898613","0,298900048","0,585365854"
"0,913467654","0,585844094","0,301769488","0,363462458","0,244380679","0,163079866","0,394548063","0,194165471","0,607364897","0,599234816","0,619320899","0,635581062","0,699665232","0,50071736","0,163079866","0,194165471","0,585844094","0,619320899","0,50071736","0,472501196","0,411286466","0,345767575","0,245815399","0,333811573","0,631276901","0,521759923","0,797226208","0,643232903","0,459110473","0,548063128","0,762314682","0,441415591","0,670970827","0,705404113","0,642276423","0,552845528","0,648971784","0,578192253","0,49784792","0,859397418","0,857484457","0,066953611"
"0,685016447","0,486370158","0,641319943","0,860832138","0,698708752","0,855571497","0,364897178","0,808225729","0,521759923","0,512195122","0,241989479","0,635581062","0,095169775","0,202773792","0,855571497","0,808225729","0,486370158","0,241989479","0,202773792","0,471066475","0,928742229","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,544715447","0,107125777","0,459110473","0,284552846","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,619799139","0,869440459","0,978000956","0,658058345"
"0,01","0,907699665","0,943089431","0,978000956","0,961262554","0,489717838","0,434241989","0,523672884","0,99856528","0,881874701","0,577235772","0,924916308","0,969870875","0,615016738","0,489717838","0,523672884","0,907699665","0,577235772","0,615016738","0,932568149","0,868005739","0,860353898","0,824485892","0,865614538","0,793878527","0,714490674","0,961262554","0,902917264","0,887135342","0,767097083","0,99904352","0,861310378","0,670970827","0,765184122","0,923003348","0,841224295","0,970349115","0,758967001","0,766140603","0,838354854","0,834528934","0,974175036"
"0,963028095","0,916786227","0,260640842","0,346724055","0,18890483","0,163079866","0,140124342","0,194165471","0,521759923","0,156384505","0,397417504","0,635581062","0,095169775","0,340985175","0,163079866","0,194165471","0,916786227","0,397417504","0,340985175","0,471066475","0,164992826","0,339072214","0,245815399","0,286465806","0,306551889","0,321377331","0,544715447","0,092778575","0,459110473","0,451458632","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,148732664","0,151123864","0,016738403"
"0,565284431","0,279770445","0,092300335","0,909612626","0,18890483","0,511716882","0,140124342","0,681492109","0,521759923","0,709708274","0,422764228","0,635581062","0,25155428","0,780487805","0,511716882","0,681492109","0,279770445","0,422764228","0,780487805","0,471066475","0,7494022","0,400286944","0,531802965","0,286465806","0,462458154","0,593495935","0,621712099","0,318507891","0,706360593","0,774270684","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,81348637","0,721186035","0,738880918","0,706838833","0,478240077","0,450980392","0,323768532"
"0,492886308","0,279770445","0,18747011","0,933524629","0,473457676","0,163079866","0,150167384","0,478240077","0,521759923","0,654232425","0,62697274","0,635581062","0,612625538","0,652797704","0,163079866","0,478240077","0,279770445","0,62697274","0,652797704","0,532281205","0,671927308","0,62219034","0,598756576","0,549976088","0,717360115","0,697274032","0,651362984","0,841702535","0,732663797","0,493065519","0,378287901","0,50167384","0,670970827","0,656623625","0,739359158","0,768531803","0,905308465","0,763271162","0,523672884","0,386896222","0,414155906","0,226207556"
"0,430612206","0,494021999","0,237207078","0,346724055","0,385939742","0,392635103","0,907221425","0,292204687","0,521759923","0,192730751","0,56193209","0,635581062","0,346724055","0,178861789","0,392635103","0,292204687","0,494021999","0,56193209","0,178861789","0,897178384","0,524151124","0,339072214","0,245815399","0,286465806","0,779053085","0,716881875","0,805834529","0,847919656","0,459110473","0,755619321","0,505978001","0,580105213","0,837398374","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,462458154","0,838833094","0,836441894","0,18747011"
"0,729771821","0,640841703","0,444285031","0,847919656","0,567670971","0,515064562","0,318507891","0,462458154","0,521759923","0,580583453","0,801530368","0,635581062","0,234815878","0,178861789","0,515064562","0,462458154","0,640841703","0,801530368","0,178861789","0,471066475","0,912482066","0,659971306","0,616451459","0,286465806","0,977044476","0,321377331","0,544715447","0,172644668","0,918220947","0,301291248","0,426111908","0,441415591","0,826398852","0,656623625","0,642276423","0,552845528","0,714490674","0,986131038","0,308943089","0,483500717","0,406025825","0,472022956"
"0,467951932","0,279770445","0,092300335","0,989956958","0,945480631","0,68723099","0,731229077","0,552367288","0,928263989","0,853180297","0,593017695","0,969392635","0,492109039","0,648971784","0,68723099","0,552367288","0,279770445","0,593017695","0,648971784","0,471066475",1,"0,339072214","0,245815399","0,286465806","0,678144429","0,700143472","0,570540411","0,851267336","0,860832138","0,545193687","0,93782879","0,458632233","0,670970827","0,742228599","0,642276423","0,552845528","0,783357245","0,796747967","0,408417025","0,421807747","0,512673362","0,81061693"
"0,667420107","0,712099474","0,397895744","0,767097083","0,527977044","0,585844094","0,391200383","0,464371114","0,746054519","0,746532759","0,606886657","0,635581062","0,555236729","0,845050215","0,585844094","0,464371114","0,712099474","0,606886657","0,845050215","0,913916786","0,539454806","0,339072214","0,31516021","0,31468197","0,665710187","0,885222382","0,902439024","0,537063606","0,985652798","0,993304639","0,378287901","0,557149689","0,670970827","0,912960306","0,642276423","0,552845528","0,648971784","0,578192253","0,793878527","0,485413678","0,518890483","0,531324725"
